INFO 2023-08-09 03:18:54,512 autoreload Watching for file changes with StatReloader
DEBUG 2023-08-09 03:18:55,114 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema_log.py first seen with mtime 1691124227.8991103
DEBUG 2023-08-09 03:18:55,115 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\uuid.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,116 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\pydevd_plugins\extensions\types\pydevd_plugins_django_form_str.py first seen with mtime 1691124228.337571
DEBUG 2023-08-09 03:18:55,118 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\DLLs\_ctypes.pyd first seen with mtime 1686085296.0
DEBUG 2023-08-09 03:18:55,126 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\DLLs\_decimal.pyd first seen with mtime 1686085294.0
DEBUG 2023-08-09 03:18:55,139 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\sqlparse\engine\__init__.py first seen with mtime 1689162641.7865016
DEBUG 2023-08-09 03:18:55,160 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\cache\backends\base.py first seen with mtime 1689162640.2367601
DEBUG 2023-08-09 03:18:55,161 autoreload File C:\Users\Alice\Desktop\djangogram\content\models.py first seen with mtime 1690962578.0965352
DEBUG 2023-08-09 03:18:55,162 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\asyncio\threads.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,163 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\encodings\cp949.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,165 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\views\csrf.py first seen with mtime 1689162640.6242342
DEBUG 2023-08-09 03:18:55,165 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\DLLs\_ssl.pyd first seen with mtime 1686085294.0
DEBUG 2023-08-09 03:18:55,166 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\packaging\_structures.py first seen with mtime 1689162641.1508262
DEBUG 2023-08-09 03:18:55,167 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\messages\storage\__init__.py first seen with mtime 1689162639.716909
DEBUG 2023-08-09 03:18:55,172 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\conf\urls\__init__.py first seen with mtime 1689162638.474773
DEBUG 2023-08-09 03:18:55,173 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\dateformat.py first seen with mtime 1689162640.601295
DEBUG 2023-08-09 03:18:55,174 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\importlib\util.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,176 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\mimetypes.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,177 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1689162640.2806416
DEBUG 2023-08-09 03:18:55,178 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\sqlite3\_functions.py first seen with mtime 1689162640.4033136
DEBUG 2023-08-09 03:18:55,178 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\operator.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,180 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\ctypes\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,181 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\serializers\python.py first seen with mtime 1689162640.3484602
DEBUG 2023-08-09 03:18:55,181 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\plistlib.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,182 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\sql\subqueries.py first seen with mtime 1689162640.4711335
DEBUG 2023-08-09 03:18:55,183 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\codeop.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,184 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\xml\parsers\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,185 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\nturl2path.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,185 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\_compression.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,186 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\__init__.py first seen with mtime 1691124228.0772715
DEBUG 2023-08-09 03:18:55,187 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\cfg.py first seen with mtime 1691124228.0792663
DEBUG 2023-08-09 03:18:55,187 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\parser.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,189 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\pickle.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,189 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\asyncio\protocols.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,190 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\DLLs\_lzma.pyd first seen with mtime 1686085294.0
DEBUG 2023-08-09 03:18:55,191 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\_compat_pickle.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,191 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\html.py first seen with mtime 1689162640.606282
DEBUG 2023-08-09 03:18:55,192 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\base64.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,192 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\formats.py first seen with mtime 1689162640.6052842
DEBUG 2023-08-09 03:18:55,193 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\migrations\operations\models.py first seen with mtime 1689162640.421266
DEBUG 2023-08-09 03:18:55,193 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\forms\utils.py first seen with mtime 1689162640.518008
DEBUG 2023-08-09 03:18:55,194 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,194 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\inspect.py first seen with mtime 1689162640.608277
DEBUG 2023-08-09 03:18:55,195 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\inspect.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,195 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\util.py first seen with mtime 1689162641.1687787
DEBUG 2023-08-09 03:18:55,196 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\bisect.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,197 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\sqlite3\creation.py first seen with mtime 1689162640.4043114
DEBUG 2023-08-09 03:18:55,197 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\migrations\operations\fields.py first seen with mtime 1689162640.421266
DEBUG 2023-08-09 03:18:55,198 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pytz\tzfile.py first seen with mtime 1689162641.1787512
DEBUG 2023-08-09 03:18:55,199 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\filters.py first seen with mtime 1689162638.4887347
DEBUG 2023-08-09 03:18:55,200 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\messages\storage\base.py first seen with mtime 1689162639.7199001
DEBUG 2023-08-09 03:18:55,200 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\ctypes\wintypes.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,201 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\asyncio\timeouts.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,203 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\mime\nonmultipart.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,204 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\management\commands\__init__.py first seen with mtime 1689162640.3195384
DEBUG 2023-08-09 03:18:55,205 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\sql\where.py first seen with mtime 1689162640.4711335
DEBUG 2023-08-09 03:18:55,206 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\views\decorators\cache.py first seen with mtime 1689162640.6292214
DEBUG 2023-08-09 03:18:55,206 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\rest_framework\metadata.py first seen with mtime 1689162641.486788
DEBUG 2023-08-09 03:18:55,207 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\handlers\exception.py first seen with mtime 1689162640.3035812
DEBUG 2023-08-09 03:18:55,208 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\rest_framework\utils\json.py first seen with mtime 1689162641.5795393
DEBUG 2023-08-09 03:18:55,208 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\cache\backends\locmem.py first seen with mtime 1689162640.2387547
DEBUG 2023-08-09 03:18:55,209 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\logging\config.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,209 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\auth\admin.py first seen with mtime 1689162638.9184015
DEBUG 2023-08-09 03:18:55,210 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydev_bundle\pydev_override.py first seen with mtime 1691124227.883489
DEBUG 2023-08-09 03:18:55,210 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,211 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\asyncio\exceptions.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,211 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\__init__.py first seen with mtime 1689162641.1229005
DEBUG 2023-08-09 03:18:55,212 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\forms\models.py first seen with mtime 1689162640.5010529
DEBUG 2023-08-09 03:18:55,213 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\__init__.py first seen with mtime 1691124227.8647647
DEBUG 2023-08-09 03:18:55,217 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\asyncio\transports.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,218 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\forms\widgets.py first seen with mtime 1689162640.5190055
DEBUG 2023-08-09 03:18:55,220 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\postgres\lookups.py first seen with mtime 1689162639.825618
DEBUG 2023-08-09 03:18:55,220 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\encoding.py first seen with mtime 1689162640.6042871
DEBUG 2023-08-09 03:18:55,221 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\contenttypes\views.py first seen with mtime 1689162639.1447966
DEBUG 2023-08-09 03:18:55,221 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\unittest\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,222 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydev_bundle\fsnotify\__init__.py first seen with mtime 1691124227.8678675
DEBUG 2023-08-09 03:18:55,223 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\statistics.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,224 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\rest_framework\relations.py first seen with mtime 1689162641.4887824
DEBUG 2023-08-09 03:18:55,225 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\pydevconsole.py first seen with mtime 1691124228.106012
DEBUG 2023-08-09 03:18:55,225 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\xmlrpc\server.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,226 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\__init__.py first seen with mtime 1689162640.2247922
DEBUG 2023-08-09 03:18:55,226 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\_sitebuiltins.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,227 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_traceproperty.py first seen with mtime 1691124228.0383756
DEBUG 2023-08-09 03:18:55,227 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\checks\messages.py first seen with mtime 1689162640.2756565
DEBUG 2023-08-09 03:18:55,228 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\base\introspection.py first seen with mtime 1689162640.3654156
DEBUG 2023-08-09 03:18:55,228 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\asyncio\base_futures.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,229 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\checks\templates.py first seen with mtime 1689162640.2806416
DEBUG 2023-08-09 03:18:55,229 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\sqlparse\engine\statement_splitter.py first seen with mtime 1689162641.7894933
DEBUG 2023-08-09 03:18:55,230 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\sqlparse\engine\grouping.py first seen with mtime 1689162641.7884953
DEBUG 2023-08-09 03:18:55,230 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\asyncio\log.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,231 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\translation\reloader.py first seen with mtime 1689162640.6172523
DEBUG 2023-08-09 03:18:55,231 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\files\locks.py first seen with mtime 1689162640.2926102
DEBUG 2023-08-09 03:18:55,232 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\copyreg.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,232 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\fields\related.py first seen with mtime 1689162640.4501889
DEBUG 2023-08-09 03:18:55,233 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\template\defaultfilters.py first seen with mtime 1689162640.5469322
DEBUG 2023-08-09 03:18:55,233 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\concrete.py first seen with mtime 1691124228.0802631
DEBUG 2023-08-09 03:18:55,234 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\functools.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,234 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\unittest\util.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:18:55,235 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\cache\utils.py first seen with mtime 1689162640.2397513
DEBUG 2023-08-09 03:18:55,235 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\core.py first seen with mtime 1689162641.1637914
DEBUG 2023-08-09 03:18:55,236 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\__init__.py first seen with mtime 1691124227.8991103
DEBUG 2023-08-09 03:18:55,236 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\__init__.py first seen with mtime 1689162638.4777641
DEBUG 2023-08-09 03:18:55,237 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\header.py first seen with mtime 1686085218.0
